OrderID,Product Code,ProductName,QuantityPerUnit,OrderDate,ShippedDate,RequiredDate,Cutomer Name,Customer Country,Customer City,Shipper Name,EmployeeID,FirstName,LastName,Title,TitleOfCourtesy,Sales Quantity,Sales Price
10443,28,Rössle Sauerkraut,25 - 825 g cans,12/02/2019,14/02/2019,12/03/2019,Reggiani Caseifici,Italy,Reggio Emilia,Speedy Express,8,Laura,Callahan,Inside Sales Coordinator,Ms.,12,36.4
10444,17,Alice Mutton,20 - 1 kg tins,12/02/2019,21/02/2019,12/03/2019,Berglunds snabbköp,Sweden,Luleå,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,10,31.2
10444,26,Gumbär Gummibärchen,100 - 250 g bags,12/02/2019,21/02/2019,12/03/2019,Berglunds snabbköp,Sweden,Luleå,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,15,24.9
10444,35,Steeleye Stout,24 - 12 oz bottles,12/02/2019,21/02/2019,12/03/2019,Berglunds snabbköp,Sweden,Luleå,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,8,14.4
10444,41,Jack's New England Clam Chowder,12 - 12 oz cans,12/02/2019,21/02/2019,12/03/2019,Berglunds snabbköp,Sweden,Luleå,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,30,7.7
10445,39,Chartreuse verte,750 cc per bottle,13/02/2019,20/02/2019,13/03/2019,Berglunds snabbköp,Sweden,Luleå,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,6,14.4
10445,54,Tourtière,16 pies,13/02/2019,20/02/2019,13/03/2019,Berglunds snabbköp,Sweden,Luleå,Speedy Express,3,Janet,Leverling,Sales Representative,Ms.,15,5.9
10446,19,Teatime Chocolate Biscuits,10 boxes x 12 pieces,14/02/2019,19/02/2019,14/03/2019,Toms Spezialitäten,Germany,Münster,Speedy Express,6,Michael,Suyama,Sales Representative,Mr.,12,7.3
10446,24,Guaraná Fantástica,12 - 355 ml cans,14/02/2019,19/02/2019,14/03/2019,Toms Spezialitäten,Germany,Münster,Speedy Express,6,Michael,Suyama,Sales Representative,Mr.,20,3.6
10446,31,Gorgonzola Telino,12 - 100 g pkgs,14/02/2019,19/02/2019,14/03/2019,Toms Spezialitäten,Germany,Münster,Speedy Express,6,Michael,Suyama,Sales Representative,Mr.,3,10
10446,52,Filo Mix,16 - 2 kg boxes,14/02/2019,19/02/2019,14/03/2019,Toms Spezialitäten,Germany,Münster,Speedy Express,6,Michael,Suyama,Sales Representative,Mr.,15,5.6
10447,19,Teatime Chocolate Biscuits,10 boxes x 12 pieces,14/02/2019,07/03/2019,14/03/2019,Ricardo Adocicados,Brazil,Rio de Janeiro,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,40,7.3
10447,65,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,14/02/2019,07/03/2019,14/03/2019,Ricardo Adocicados,Brazil,Rio de Janeiro,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,35,16.8
10447,71,Flotemysost,10 - 500 g pkgs.,14/02/2019,07/03/2019,14/03/2019,Ricardo Adocicados,Brazil,Rio de Janeiro,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,2,17.2
10448,26,Gumbär Gummibärchen,100 - 250 g bags,17/02/2019,24/02/2019,17/03/2019,Rancho grande,Argentina,Buenos Aires,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,6,24.9
10448,40,Boston Crab Meat,24 - 4 oz tins,17/02/2019,24/02/2019,17/03/2019,Rancho grande,Argentina,Buenos Aires,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,20,14.7
10449,10,Ikura,12 - 200 ml jars,18/02/2019,27/02/2019,18/03/2019,Blondesddsl père et fils,France,Strasbourg,United Package,3,Janet,Leverling,Sales Representative,Ms.,14,24.8
10449,52,Filo Mix,16 - 2 kg boxes,18/02/2019,27/02/2019,18/03/2019,Blondesddsl père et fils,France,Strasbourg,United Package,3,Janet,Leverling,Sales Representative,Ms.,20,5.6
10449,62,Tarte au sucre,48 pies,18/02/2019,27/02/2019,18/03/2019,Blondesddsl père et fils,France,Strasbourg,United Package,3,Janet,Leverling,Sales Representative,Ms.,35,39.4
10450,10,Ikura,12 - 200 ml jars,19/02/2019,11/03/2019,19/03/2019,Victuailles en stock,France,Lyon,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,20,24.8
10450,54,Tourtière,16 pies,19/02/2019,11/03/2019,19/03/2019,Victuailles en stock,France,Lyon,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,6,5.9
10451,55,Pâté chinois,24 boxes x 2 pies,19/02/2019,12/03/2019,05/03/2019,QUICK-Stop,Germany,Cunewalde,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,120,19.2
10451,64,Wimmers gute Semmelknödel,20 bags x 4 pieces,19/02/2019,12/03/2019,05/03/2019,QUICK-Stop,Germany,Cunewalde,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,35,26.6
10451,65,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,19/02/2019,12/03/2019,05/03/2019,QUICK-Stop,Germany,Cunewalde,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,28,16.8
10451,77,Original Frankfurter grüne Soße,12 boxes,19/02/2019,12/03/2019,05/03/2019,QUICK-Stop,Germany,Cunewalde,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,55,10.4
10452,28,Rössle Sauerkraut,25 - 825 g cans,20/02/2019,26/02/2019,20/03/2019,Save-a-lot Markets,USA,Boise,Speedy Express,8,Laura,Callahan,Inside Sales Coordinator,Ms.,15,36.4
10452,44,Gula Malacca,20 - 2 kg bags,20/02/2019,26/02/2019,20/03/2019,Save-a-lot Markets,USA,Boise,Speedy Express,8,Laura,Callahan,Inside Sales Coordinator,Ms.,100,15.5
10453,48,Chocolade,10 pkgs.,21/02/2019,26/02/2019,21/03/2019,Around the Horn,UK,Colchester,United Package,1,Nancy,Davolio,Sales Representative,Ms.,15,10.2
10453,70,Outback Lager,24 - 355 ml bottles,21/02/2019,26/02/2019,21/03/2019,Around the Horn,UK,Colchester,United Package,1,Nancy,Davolio,Sales Representative,Ms.,25,12
10454,16,Pavlova,32 - 500 g boxes,21/02/2019,25/02/2019,21/03/2019,La maison d'Asie,France,Toulouse,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,20,13.9
10454,33,Geitost,500 g,21/02/2019,25/02/2019,21/03/2019,La maison d'Asie,France,Toulouse,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,20,2
10454,46,Spegesild,4 - 450 g glasses,21/02/2019,25/02/2019,21/03/2019,La maison d'Asie,France,Toulouse,Federal Shipping,4,Margaret,Peacock,Sales Representative,Mrs.,10,9.6
10455,39,Chartreuse verte,750 cc per bottle,24/02/2019,03/03/2019,07/04/2019,Wartian Herkku,Finland,Oulu,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,20,14.4
10455,53,Perth Pasties,48 pieces,24/02/2019,03/03/2019,07/04/2019,Wartian Herkku,Finland,Oulu,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,50,26.2
10455,61,Sirop d'érable,24 - 500 ml bottles,24/02/2019,03/03/2019,07/04/2019,Wartian Herkku,Finland,Oulu,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,25,22.8
10455,71,Flotemysost,10 - 500 g pkgs.,24/02/2019,03/03/2019,07/04/2019,Wartian Herkku,Finland,Oulu,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,30,17.2
10456,21,Sir Rodney's Scones,24 pkgs. x 4 pieces,25/02/2019,28/02/2019,08/04/2019,Königlich Essen,Germany,Brandenburg,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,40,8
10456,49,Maxilaku,24 - 50 g pkgs.,25/02/2019,28/02/2019,08/04/2019,Königlich Essen,Germany,Brandenburg,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,21,16
10457,59,Raclette Courdavault,5 kg pkg.,25/02/2019,03/03/2019,25/03/2019,Königlich Essen,Germany,Brandenburg,Speedy Express,2,Andrew,Fuller,"Vice President, Sales",Dr.,36,44
10458,26,Gumbär Gummibärchen,100 - 250 g bags,26/02/2019,04/03/2019,26/03/2019,Suprêmes délices,Belgium,Charleroi,Federal Shipping,7,Robert,King,Sales Representative,Mr.,30,24.9
10458,28,Rössle Sauerkraut,25 - 825 g cans,26/02/2019,04/03/2019,26/03/2019,Suprêmes délices,Belgium,Charleroi,Federal Shipping,7,Robert,King,Sales Representative,Mr.,30,36.4
10458,43,Ipoh Coffee,16 - 500 g tins,26/02/2019,04/03/2019,26/03/2019,Suprêmes délices,Belgium,Charleroi,Federal Shipping,7,Robert,King,Sales Representative,Mr.,20,36.8
10458,56,Gnocchi di nonna Alice,24 - 250 g pkgs.,26/02/2019,04/03/2019,26/03/2019,Suprêmes délices,Belgium,Charleroi,Federal Shipping,7,Robert,King,Sales Representative,Mr.,15,30.4
10458,71,Flotemysost,10 - 500 g pkgs.,26/02/2019,04/03/2019,26/03/2019,Suprêmes délices,Belgium,Charleroi,Federal Shipping,7,Robert,King,Sales Representative,Mr.,50,17.2
10459,7,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,27/02/2019,28/02/2019,27/03/2019,Victuailles en stock,France,Lyon,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,16,24
10459,46,Spegesild,4 - 450 g glasses,27/02/2019,28/02/2019,27/03/2019,Victuailles en stock,France,Lyon,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,20,9.6
10459,72,Mozzarella di Giovanni,24 - 200 g pkgs.,27/02/2019,28/02/2019,27/03/2019,Victuailles en stock,France,Lyon,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,40,27.8
10460,68,Scottish Longbreads,10 boxes x 8 pieces,28/02/2019,03/03/2019,28/03/2019,Folk och fä HB,Sweden,Bräcke,Speedy Express,8,Laura,Callahan,Inside Sales Coordinator,Ms.,21,10
10460,75,Rhönbräu Klosterbier,24 - 0.5 l bottles,28/02/2019,03/03/2019,28/03/2019,Folk och fä HB,Sweden,Bräcke,Speedy Express,8,Laura,Callahan,Inside Sales Coordinator,Ms.,4,6.2
10461,21,Sir Rodney's Scones,24 pkgs. x 4 pieces,28/02/2019,05/03/2019,28/03/2019,LILA-Supermercado,Venezuela,Barquisimeto,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,40,8
10461,30,Nord-Ost Matjeshering,10 - 200 g glasses,28/02/2019,05/03/2019,28/03/2019,LILA-Supermercado,Venezuela,Barquisimeto,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,28,20.7
10461,55,Pâté chinois,24 boxes x 2 pies,28/02/2019,05/03/2019,28/03/2019,LILA-Supermercado,Venezuela,Barquisimeto,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,60,19.2
10462,13,Konbu,2 kg box,03/03/2019,18/03/2019,31/03/2019,Consolidated Holdings,UK,London,Speedy Express,2,Andrew,Fuller,"Vice President, Sales",Dr.,1,4.8
10462,23,Tunnbröd,12 - 250 g pkgs.,03/03/2019,18/03/2019,31/03/2019,Consolidated Holdings,UK,London,Speedy Express,2,Andrew,Fuller,"Vice President, Sales",Dr.,21,7.2
10463,19,Teatime Chocolate Biscuits,10 boxes x 12 pieces,04/03/2019,06/03/2019,01/04/2019,Suprêmes délices,Belgium,Charleroi,Federal Shipping,5,Steven,Buchanan,Sales Manager,Mr.,21,7.3
10463,42,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,04/03/2019,06/03/2019,01/04/2019,Suprêmes délices,Belgium,Charleroi,Federal Shipping,5,Steven,Buchanan,Sales Manager,Mr.,50,11.2
10464,4,Chef Anton's Cajun Seasoning,48 - 6 oz jars,04/03/2019,14/03/2019,01/04/2019,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,16,17.6
10464,43,Ipoh Coffee,16 - 500 g tins,04/03/2019,14/03/2019,01/04/2019,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,3,36.8
10464,56,Gnocchi di nonna Alice,24 - 250 g pkgs.,04/03/2019,14/03/2019,01/04/2019,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,30,30.4
10464,60,Camembert Pierrot,15 - 300 g rounds,04/03/2019,14/03/2019,01/04/2019,Furia Bacalhau e Frutos do Mar,Portugal,Lisboa,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,20,27.2
10465,24,Guaraná Fantástica,12 - 355 ml cans,05/03/2019,14/03/2019,02/04/2019,Vaffeljernet,Denmark,Århus,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,25,3.6
10465,29,Thüringer Rostbratwurst,50 bags x 30 sausgs.,05/03/2019,14/03/2019,02/04/2019,Vaffeljernet,Denmark,Århus,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,18,99
10465,40,Boston Crab Meat,24 - 4 oz tins,05/03/2019,14/03/2019,02/04/2019,Vaffeljernet,Denmark,Århus,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,20,14.7
10465,45,Rogede sild,1k pkg.,05/03/2019,14/03/2019,02/04/2019,Vaffeljernet,Denmark,Århus,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,30,7.6
10465,50,Valkoinen suklaa,12 - 100 g bars,05/03/2019,14/03/2019,02/04/2019,Vaffeljernet,Denmark,Århus,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,25,13
10466,11,Queso Cabrales,1 kg pkg.,06/03/2019,13/03/2019,03/04/2019,Comércio Mineiro,Brazil,Sao Paulo,Speedy Express,4,Margaret,Peacock,Sales Representative,Mrs.,10,16.8
10466,46,Spegesild,4 - 450 g glasses,06/03/2019,13/03/2019,03/04/2019,Comércio Mineiro,Brazil,Sao Paulo,Speedy Express,4,Margaret,Peacock,Sales Representative,Mrs.,5,9.6
10467,24,Guaraná Fantástica,12 - 355 ml cans,06/03/2019,11/03/2019,03/04/2019,Magazzini Alimentari Riuniti,Italy,Bergamo,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,28,3.6
10467,25,NuNuCa Nuß-Nougat-Creme,20 - 450 g glasses,06/03/2019,11/03/2019,03/04/2019,Magazzini Alimentari Riuniti,Italy,Bergamo,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,12,11.2
10468,30,Nord-Ost Matjeshering,10 - 200 g glasses,07/03/2019,12/03/2019,04/04/2019,Königlich Essen,Germany,Brandenburg,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,8,20.7
10468,43,Ipoh Coffee,16 - 500 g tins,07/03/2019,12/03/2019,04/04/2019,Königlich Essen,Germany,Brandenburg,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,15,36.8
10469,2,Chang,24 - 12 oz bottles,10/03/2019,14/03/2019,07/04/2019,White Clover Markets,USA,Seattle,Speedy Express,1,Nancy,Davolio,Sales Representative,Ms.,40,15.2
10469,16,Pavlova,32 - 500 g boxes,10/03/2019,14/03/2019,07/04/2019,White Clover Markets,USA,Seattle,Speedy Express,1,Nancy,Davolio,Sales Representative,Ms.,35,13.9
10469,44,Gula Malacca,20 - 2 kg bags,10/03/2019,14/03/2019,07/04/2019,White Clover Markets,USA,Seattle,Speedy Express,1,Nancy,Davolio,Sales Representative,Ms.,2,15.5
10470,18,Carnarvon Tigers,16 kg pkg.,11/03/2019,14/03/2019,08/04/2019,Bon app',France,Marseille,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,30,50
10470,23,Tunnbröd,12 - 250 g pkgs.,11/03/2019,14/03/2019,08/04/2019,Bon app',France,Marseille,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,15,7.2
10470,64,Wimmers gute Semmelknödel,20 bags x 4 pieces,11/03/2019,14/03/2019,08/04/2019,Bon app',France,Marseille,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,8,26.6
10471,7,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,11/03/2019,18/03/2019,08/04/2019,B's Beverages,UK,London,Federal Shipping,2,Andrew,Fuller,"Vice President, Sales",Dr.,30,24
10471,56,Gnocchi di nonna Alice,24 - 250 g pkgs.,11/03/2019,18/03/2019,08/04/2019,B's Beverages,UK,London,Federal Shipping,2,Andrew,Fuller,"Vice President, Sales",Dr.,20,30.4
10472,24,Guaraná Fantástica,12 - 355 ml cans,12/03/2019,19/03/2019,09/04/2019,Seven Seas Imports,UK,London,Speedy Express,8,Laura,Callahan,Inside Sales Coordinator,Ms.,80,3.6
10472,51,Manjimup Dried Apples,50 - 300 g pkgs.,12/03/2019,19/03/2019,09/04/2019,Seven Seas Imports,UK,London,Speedy Express,8,Laura,Callahan,Inside Sales Coordinator,Ms.,18,42.4
10473,33,Geitost,500 g,13/03/2019,21/03/2019,27/03/2019,Island Trading,UK,Cowes,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,12,2
10473,71,Flotemysost,10 - 500 g pkgs.,13/03/2019,21/03/2019,27/03/2019,Island Trading,UK,Cowes,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,12,17.2
10474,14,Tofu,40 - 100 g pkgs.,13/03/2019,21/03/2019,10/04/2019,Pericles Comidas clásicas,Mexico,México D.F.,United Package,5,Steven,Buchanan,Sales Manager,Mr.,12,18.6
10474,28,Rössle Sauerkraut,25 - 825 g cans,13/03/2019,21/03/2019,10/04/2019,Pericles Comidas clásicas,Mexico,México D.F.,United Package,5,Steven,Buchanan,Sales Manager,Mr.,18,36.4
10474,40,Boston Crab Meat,24 - 4 oz tins,13/03/2019,21/03/2019,10/04/2019,Pericles Comidas clásicas,Mexico,México D.F.,United Package,5,Steven,Buchanan,Sales Manager,Mr.,21,14.7
10474,75,Rhönbräu Klosterbier,24 - 0.5 l bottles,13/03/2019,21/03/2019,10/04/2019,Pericles Comidas clásicas,Mexico,México D.F.,United Package,5,Steven,Buchanan,Sales Manager,Mr.,10,6.2
10475,31,Gorgonzola Telino,12 - 100 g pkgs,14/03/2019,04/04/2019,11/04/2019,Suprêmes délices,Belgium,Charleroi,Speedy Express,9,Anne,Dodsworth,Sales Representative,Ms.,35,10
10475,66,Louisiana Hot Spiced Okra,24 - 8 oz jars,14/03/2019,04/04/2019,11/04/2019,Suprêmes délices,Belgium,Charleroi,Speedy Express,9,Anne,Dodsworth,Sales Representative,Ms.,60,13.6
10475,76,Lakkalikööri,500 ml,14/03/2019,04/04/2019,11/04/2019,Suprêmes délices,Belgium,Charleroi,Speedy Express,9,Anne,Dodsworth,Sales Representative,Ms.,42,14.4
10476,55,Pâté chinois,24 boxes x 2 pies,17/03/2019,24/03/2019,14/04/2019,HILARION-Abastos,Venezuela,San Cristóbal,Federal Shipping,8,Laura,Callahan,Inside Sales Coordinator,Ms.,2,19.2
10476,70,Outback Lager,24 - 355 ml bottles,17/03/2019,24/03/2019,14/04/2019,HILARION-Abastos,Venezuela,San Cristóbal,Federal Shipping,8,Laura,Callahan,Inside Sales Coordinator,Ms.,12,12
10477,1,Chai,10 boxes x 20 bags,17/03/2019,25/03/2019,14/04/2019,Princesa Isabel Vinhos,Portugal,Lisboa,United Package,5,Steven,Buchanan,Sales Manager,Mr.,15,14.4
10477,21,Sir Rodney's Scones,24 pkgs. x 4 pieces,17/03/2019,25/03/2019,14/04/2019,Princesa Isabel Vinhos,Portugal,Lisboa,United Package,5,Steven,Buchanan,Sales Manager,Mr.,21,8
10477,39,Chartreuse verte,750 cc per bottle,17/03/2019,25/03/2019,14/04/2019,Princesa Isabel Vinhos,Portugal,Lisboa,United Package,5,Steven,Buchanan,Sales Manager,Mr.,20,14.4
10478,10,Ikura,12 - 200 ml jars,18/03/2019,26/03/2019,01/04/2019,Victuailles en stock,France,Lyon,Federal Shipping,2,Andrew,Fuller,"Vice President, Sales",Dr.,20,24.8
10479,38,Côte de Blaye,12 - 75 cl bottles,19/03/2019,21/03/2019,16/04/2019,Rattlesnake Canyon Grocery,USA,Albuquerque,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,30,210.8
10479,53,Perth Pasties,48 pieces,19/03/2019,21/03/2019,16/04/2019,Rattlesnake Canyon Grocery,USA,Albuquerque,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,28,26.2
10479,59,Raclette Courdavault,5 kg pkg.,19/03/2019,21/03/2019,16/04/2019,Rattlesnake Canyon Grocery,USA,Albuquerque,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,60,44
10479,64,Wimmers gute Semmelknödel,20 bags x 4 pieces,19/03/2019,21/03/2019,16/04/2019,Rattlesnake Canyon Grocery,USA,Albuquerque,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,30,26.6
10480,47,Zaanse koeken,10 - 4 oz boxes,20/03/2019,24/03/2019,17/04/2019,Folies gourmandes,France,Lille,United Package,6,Michael,Suyama,Sales Representative,Mr.,30,7.6
10480,59,Raclette Courdavault,5 kg pkg.,20/03/2019,24/03/2019,17/04/2019,Folies gourmandes,France,Lille,United Package,6,Michael,Suyama,Sales Representative,Mr.,12,44
10481,49,Maxilaku,24 - 50 g pkgs.,20/03/2019,25/03/2019,17/04/2019,Ricardo Adocicados,Brazil,Rio de Janeiro,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,24,16
10481,60,Camembert Pierrot,15 - 300 g rounds,20/03/2019,25/03/2019,17/04/2019,Ricardo Adocicados,Brazil,Rio de Janeiro,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,40,27.2
10482,40,Boston Crab Meat,24 - 4 oz tins,21/03/2019,10/04/2019,18/04/2019,Lazy K Kountry Store,USA,Walla Walla,Federal Shipping,1,Nancy,Davolio,Sales Representative,Ms.,10,14.7
10483,34,Sasquatch Ale,24 - 12 oz bottles,24/03/2019,25/04/2019,21/04/2019,White Clover Markets,USA,Seattle,United Package,7,Robert,King,Sales Representative,Mr.,35,11.2
10483,77,Original Frankfurter grüne Soße,12 boxes,24/03/2019,25/04/2019,21/04/2019,White Clover Markets,USA,Seattle,United Package,7,Robert,King,Sales Representative,Mr.,30,10.4
10484,21,Sir Rodney's Scones,24 pkgs. x 4 pieces,24/03/2019,01/04/2019,21/04/2019,B's Beverages,UK,London,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,14,8
10484,40,Boston Crab Meat,24 - 4 oz tins,24/03/2019,01/04/2019,21/04/2019,B's Beverages,UK,London,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,10,14.7
10484,51,Manjimup Dried Apples,50 - 300 g pkgs.,24/03/2019,01/04/2019,21/04/2019,B's Beverages,UK,London,Federal Shipping,3,Janet,Leverling,Sales Representative,Ms.,3,42.4
10485,2,Chang,24 - 12 oz bottles,25/03/2019,31/03/2019,08/04/2019,LINO-Delicateses,Venezuela,I. de Margarita,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,20,15.2
10485,3,Aniseed Syrup,12 - 550 ml bottles,25/03/2019,31/03/2019,08/04/2019,LINO-Delicateses,Venezuela,I. de Margarita,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,20,8
10485,55,Pâté chinois,24 boxes x 2 pies,25/03/2019,31/03/2019,08/04/2019,LINO-Delicateses,Venezuela,I. de Margarita,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,30,19.2
10485,70,Outback Lager,24 - 355 ml bottles,25/03/2019,31/03/2019,08/04/2019,LINO-Delicateses,Venezuela,I. de Margarita,United Package,4,Margaret,Peacock,Sales Representative,Mrs.,60,12
10486,11,Queso Cabrales,1 kg pkg.,26/03/2019,02/04/2019,23/04/2019,HILARION-Abastos,Venezuela,San Cristóbal,United Package,1,Nancy,Davolio,Sales Representative,Ms.,5,16.8
10486,51,Manjimup Dried Apples,50 - 300 g pkgs.,26/03/2019,02/04/2019,23/04/2019,HILARION-Abastos,Venezuela,San Cristóbal,United Package,1,Nancy,Davolio,Sales Representative,Ms.,25,42.4
10486,74,Longlife Tofu,5 kg pkg.,26/03/2019,02/04/2019,23/04/2019,HILARION-Abastos,Venezuela,San Cristóbal,United Package,1,Nancy,Davolio,Sales Representative,Ms.,16,8
10487,19,Teatime Chocolate Biscuits,10 boxes x 12 pieces,26/03/2019,28/03/2019,23/04/2019,Queen Cozinha,Brazil,Sao Paulo,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,5,7.3
10487,26,Gumbär Gummibärchen,100 - 250 g bags,26/03/2019,28/03/2019,23/04/2019,Queen Cozinha,Brazil,Sao Paulo,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,30,24.9
10487,54,Tourtière,16 pies,26/03/2019,28/03/2019,23/04/2019,Queen Cozinha,Brazil,Sao Paulo,United Package,2,Andrew,Fuller,"Vice President, Sales",Dr.,24,5.9
10488,59,Raclette Courdavault,5 kg pkg.,27/03/2019,02/04/2019,24/04/2019,Frankenversand,Germany,München,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,30,44
10488,73,Röd Kaviar,24 - 150 g jars,27/03/2019,02/04/2019,24/04/2019,Frankenversand,Germany,München,United Package,8,Laura,Callahan,Inside Sales Coordinator,Ms.,20,12
